Date_NP,Date,Open,High,Low,Close,Volume,ID PAIRE
2018-03-313,2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,3
2018-04-013,2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048,3
2018-04-023,2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968,3
2018-04-033,2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,3
2018-04-043,2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048,3
2018-04-053,2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064,3
2018-04-063,2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984,3
2018-04-073,2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,3
2018-04-083,2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,948488000,3
2018-04-093,2018-04-09,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,3
2018-04-103,2018-04-10,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,1196000000,3
2018-04-113,2018-04-11,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,1439040000,3
2018-04-123,2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,3
2018-04-133,2018-04-13,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,2419249920,3
2018-04-143,2018-04-14,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,1519079936,3
2018-04-153,2018-04-15,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,3
2018-04-163,2018-04-16,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,3
2018-04-173,2018-04-17,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,3
2018-04-183,2018-04-18,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,3
2018-04-193,2018-04-19,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,3
2018-04-203,2018-04-20,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,3
2018-04-213,2018-04-21,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,3
2018-04-223,2018-04-22,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,3
2018-04-233,2018-04-23,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,3
2018-04-243,2018-04-24,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,3
2018-04-253,2018-04-25,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,3
2018-04-263,2018-04-26,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,3
2018-04-273,2018-04-27,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,3
2018-04-283,2018-04-28,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,3
2018-04-293,2018-04-29,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,3
2018-04-303,2018-04-30,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,3
2018-05-013,2018-05-01,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,3
2018-05-023,2018-05-02,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,3
2018-05-033,2018-05-03,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904,3
2018-05-043,2018-05-04,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048,3
2018-05-053,2018-05-05,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000,3
2018-05-063,2018-05-06,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048,3
2018-05-073,2018-05-07,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064,3
2018-05-083,2018-05-08,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984,3
2018-05-093,2018-05-09,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080,3
2018-05-103,2018-05-10,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016,3
2018-05-113,2018-05-11,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000,3
2018-05-123,2018-05-12,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000,3
2018-05-133,2018-05-13,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096,3
2018-05-143,2018-05-14,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016,3
2018-05-153,2018-05-15,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952,3
2018-05-163,2018-05-16,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048,3
2018-05-173,2018-05-17,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,3
2018-05-183,2018-05-18,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032,3
2018-05-193,2018-05-19,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952,3
2018-05-203,2018-05-20,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080,3
2018-05-213,2018-05-21,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048,3
2018-05-223,2018-05-22,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888,3
2018-05-233,2018-05-23,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888,3
2018-05-243,2018-05-24,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904,3
2018-05-253,2018-05-25,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936,3
2018-05-263,2018-05-26,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032,3
2018-05-273,2018-05-27,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,3
2018-05-283,2018-05-28,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,3
2018-05-293,2018-05-29,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,3
2018-05-303,2018-05-30,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,3
2018-05-313,2018-05-31,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,3
2018-06-013,2018-06-01,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048,3
2018-06-023,2018-06-02,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016,3
2018-06-033,2018-06-03,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016,3
2018-06-043,2018-06-04,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016,3
2018-06-053,2018-06-05,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952,3
2018-06-063,2018-06-06,610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048,3
2018-06-073,2018-06-07,607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032,3
2018-06-083,2018-06-08,605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968,3
2018-06-093,2018-06-09,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952,3
2018-06-103,2018-06-10,594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000,3
2018-06-113,2018-06-11,524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936,3
2018-06-123,2018-06-12,532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064,3
2018-06-133,2018-06-13,498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048,3
2018-06-143,2018-06-14,478.3810119628906,523.5449829101562,467.4660034179688,519.7420043945312,2458650112,3
2018-06-153,2018-06-15,520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952,3
2018-06-163,2018-06-16,490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952,3
2018-06-173,2018-06-17,499.4599914550781,507.6409912109375,498.6480102539063,500.447998046875,1264870016,3
2018-06-183,2018-06-18,499.3829956054688,521.7960205078125,494.0660095214844,518.8909912109375,1513869952,3
2018-06-193,2018-06-19,519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984,3
2018-06-203,2018-06-20,538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048,3
2018-06-213,2018-06-21,536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016,3
2018-06-223,2018-06-22,527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080,3
2018-06-233,2018-06-23,466.2739868164063,479.1289978027344,462.39300537109375,474.5199890136719,1651379968,3
2018-06-243,2018-06-24,474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968,3
2018-06-253,2018-06-25,455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080,3
2018-06-263,2018-06-26,460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000,3
2018-06-273,2018-06-27,432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032,3
2018-06-283,2018-06-28,442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016,3
2018-06-293,2018-06-29,422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968,3
2018-06-303,2018-06-30,436.2090148925781,458.7969970703125,436.2090148925781,455.1799926757813,1475939968,3
2018-07-013,2018-07-01,455.2420043945313,457.1390075683594,446.385009765625,453.9179992675781,1511730048,3
2018-07-023,2018-07-02,453.8240051269531,479.1300048828125,447.1109924316406,475.3469848632813,1625789952,3
2018-07-033,2018-07-03,475.385986328125,483.85400390625,462.5820007324219,464.1950073242188,1683939968,3
2018-07-043,2018-07-04,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984,3
2018-07-053,2018-07-05,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048,3
2018-07-063,2018-07-06,474.3569946289063,479.6520080566406,457.614990234375,474.0119934082031,1627609984,3
2018-07-073,2018-07-07,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064,3
2018-07-083,2018-07-08,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000,3
2018-07-093,2018-07-09,488.87799072265625,490.85198974609375,475.1749877929688,476.6820068359375,1533799936,3
2018-07-103,2018-07-10,476.1619873046875,478.3179931640625,433.9599914550781,434.4240112304688,1789069952,3
2018-07-113,2018-07-11,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016,3
2018-07-123,2018-07-12,446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,1495440000,3
2018-07-133,2018-07-13,430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,1489670016,3
2018-07-143,2018-07-14,434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,1235820032,3
2018-07-153,2018-07-15,435.8829956054688,454.0010070800781,433.9209899902344,449.8500061035156,1350160000,3
2018-07-163,2018-07-16,450.4249877929688,480.6579895019531,446.7980041503906,480.6579895019531,1858680064,3
2018-07-173,2018-07-17,480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,2288100096,3
2018-07-183,2018-07-18,500.8380126953125,513.4329833984375,474.3590087890625,480.5130004882813,2371559936,3
2018-07-193,2018-07-19,480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,2068739968,3
2018-07-203,2018-07-20,469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,1821350016,3
2018-07-213,2018-07-21,450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,1504310016,3
2018-07-223,2018-07-22,462.43798828125,470.8980102539063,458.1189880371094,459.6570129394531,1338589952,3
2018-07-233,2018-07-23,459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,1596999936,3
2018-07-243,2018-07-24,451.135986328125,481.1419982910156,450.5650024414063,479.37298583984375,2287520000,3
2018-07-253,2018-07-25,479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,1930780032,3
2018-07-263,2018-07-26,472.33099365234375,483.6960144042969,461.4240112304688,464.0369873046875,1621560064,3
2018-07-273,2018-07-27,464.0090026855469,473.2219848632813,458.2909851074219,469.6659851074219,1734259968,3
2018-07-283,2018-07-28,469.6780090332031,471.593994140625,462.989013671875,466.8980102539063,1531890048,3
2018-07-293,2018-07-29,466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016,3
2018-07-303,2018-07-30,466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,2141590000,3
2018-07-313,2018-07-31,457.2449951171875,457.2449951171875,430.4440002441406,433.8670043945313,1820680000,3
2018-08-013,2018-08-01,433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,1888060000,3
2018-08-023,2018-08-02,420.8059997558594,425.0339965820313,410.3089904785156,412.6210021972656,1569300000,3
2018-08-033,2018-08-03,412.5669860839844,420.5490112304688,399.9100036621094,418.2619934082031,1722340000,3
2018-08-043,2018-08-04,418.2369995117188,420.1860046386719,403.7760009765625,407.25201416015625,1466540000,3
2018-08-053,2018-08-05,407.3460083007813,413.7160034179688,402.4320068359375,410.5159912109375,1396820000,3
2018-08-063,2018-08-06,410.5669860839844,414.5400085449219,403.3150024414063,406.6579895019531,1384880000,3
2018-08-073,2018-08-07,406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,1828350000,3
2018-08-083,2018-08-08,379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,2016080000,3
2018-08-093,2018-08-09,356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,1616610000,3
2018-08-103,2018-08-10,365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,1699400000,3
2018-08-113,2018-08-11,334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,1790370000,3
2018-08-123,2018-08-12,320.822998046875,328.5899963378906,318.6019897460937,319.57000732421875,1625420000,3
2018-08-133,2018-08-13,320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,1751190000,3
2018-08-143,2018-08-14,286.364990234375,286.364990234375,254.6499938964844,278.9320068359375,2137850000,3
2018-08-153,2018-08-15,280.3869934082031,303.5899963378906,280.1189880371094,282.364013671875,1878150000,3
2018-08-163,2018-08-16,282.7409973144531,298.4760131835937,280.9280090332031,288.0459899902344,1552970000,3
2018-08-173,2018-08-17,287.6830139160156,316.1700134277344,287.34600830078125,315.72900390625,1995460000,3
2018-08-183,2018-08-18,316.7909851074219,320.4460144042969,286.5509948730469,295.81201171875,1764020000,3
2018-08-193,2018-08-19,295.6700134277344,307.0979919433594,291.3320007324219,300.8340148925781,1447910000,3
2018-08-203,2018-08-20,301.3810119628906,304.3720092773437,273.510986328125,274.31500244140625,1413790000,3
2018-08-213,2018-08-21,273.3309936523437,285.9700012207031,273.3309936523437,281.9440002441406,1164120000,3
2018-08-223,2018-08-22,281.9679870605469,297.4859924316406,264.9979858398437,271.34100341796875,1507660000,3
2018-08-233,2018-08-23,271.7479858398437,279.5459899902344,271.0899963378906,277.10400390625,1271160000,3
2018-08-243,2018-08-24,278.1109924316406,283.302001953125,273.8599853515625,282.9670104980469,1450170000,3
2018-08-253,2018-08-25,283.281005859375,283.5150146484375,278.47100830078125,279.64599609375,1208360000,3
2018-08-263,2018-08-26,279.5249938964844,279.5249938964844,272.4440002441406,275.1969909667969,1206650000,3
2018-08-273,2018-08-27,275.3500061035156,285.6029968261719,273.6499938964844,285.6029968261719,1406790000,3
2018-08-283,2018-08-28,286.64898681640625,297.3999938964844,283.5719909667969,296.4989929199219,1513350000,3
2018-08-293,2018-08-29,296.1629943847656,297.0710144042969,287.2869873046875,289.31201171875,1474460000,3
2018-08-303,2018-08-30,289.75299072265625,291.2430114746094,275.21099853515625,284.1050109863281,1513100000,3
2018-08-313,2018-08-31,284.1199951171875,284.5509948730469,278.51300048828125,283.0039978027344,1411910000,3
2018-09-013,2018-09-01,283.4960021972656,301.1440124511719,283.4960021972656,295.34100341796875,1546630000,3
2018-09-023,2018-09-02,295.4530029296875,298.6860046386719,290.9259948730469,294.3710021972656,1321050000,3
2018-09-033,2018-09-03,295.1809997558594,295.59100341796875,287.4320068359375,289.2590026855469,1394490000,3
2018-09-043,2018-09-04,289.2969970703125,291.5799865722656,284.2550048828125,285.7229919433594,1554870000,3
2018-09-053,2018-09-05,286.0450134277344,288.1629943847656,232.33099365234372,232.33099365234372,2390390000,3
2018-09-063,2018-09-06,231.6479949951172,231.7550048828125,218.1230010986328,230.21499633789065,2097310000,3
2018-09-073,2018-09-07,229.53500366210935,233.89599609375,217.0749969482422,217.2030029296875,1678260000,3
2018-09-083,2018-09-08,217.91200256347656,220.36700439453125,193.25900268554688,197.9510040283203,1517200000,3
2018-09-093,2018-09-09,198.38499450683597,207.6660003662109,188.30599975585935,196.9239959716797,1585980000,3
2018-09-103,2018-09-10,197.8509979248047,201.88299560546875,189.58399963378903,197.07899475097656,1502960000,3
2018-09-113,2018-09-11,198.177001953125,198.5059967041016,180.5959930419922,185.0659942626953,1568900000,3
2018-09-123,2018-09-12,185.42300415039065,185.5870056152344,170.2570037841797,183.33099365234372,1874850000,3
2018-09-133,2018-09-13,183.6790008544922,214.0019989013672,183.6790008544922,211.35400390625,2330720000,3
2018-09-143,2018-09-14,212.66900634765625,222.79400634765625,204.8710021972656,211.74899291992188,2232190000,3
2018-09-153,2018-09-15,209.81399536132807,226.60400390625,209.6060028076172,223.07400512695312,1670490000,3
2018-09-163,2018-09-16,222.8029937744141,222.8029937744141,211.1179962158203,220.5890045166016,1502260000,3
2018-09-173,2018-09-17,221.58200073242188,224.2610015869141,195.30799865722656,197.875,2019910000,3
2018-09-183,2018-09-18,197.09500122070312,213.35699462890625,195.9340057373047,209.9750061035156,1800640000,3
2018-09-193,2018-09-19,209.4720001220703,213.8710021972656,201.656005859375,209.968994140625,1733330000,3
2018-09-203,2018-09-20,210.2879943847656,224.8179931640625,207.78900146484372,224.59100341796875,1782070000,3
2018-09-213,2018-09-21,225.25100708007807,248.38800048828125,221.56700134277344,246.58399963378903,2836200000,3
2018-09-223,2018-09-22,247.3370056152344,251.1959991455078,233.80999755859372,240.47999572753903,1921820000,3
2018-09-233,2018-09-23,240.99200439453125,247.4640045166016,237.85699462890625,244.3300018310547,1693470000,3
2018-09-243,2018-09-24,244.843994140625,245.1080017089844,227.4900054931641,228.72999572753903,1748740000,3
2018-09-253,2018-09-25,228.32699584960935,228.32699584960935,206.4900054931641,218.5050048828125,2120360000,3
2018-09-263,2018-09-26,218.64700317382807,221.4369964599609,209.11300659179688,215.8470001220703,1756100000,3
2018-09-273,2018-09-27,215.44000244140625,230.60699462890625,212.6540069580078,228.49400329589844,2030320000,3
2018-09-283,2018-09-28,229.0410003662109,231.7480010986328,218.66900634765625,222.4019927978516,2018120000,3
2018-09-293,2018-09-29,221.7050018310547,234.01400756835935,216.0780029296875,231.63499450683597,2208720000,3
2018-09-303,2018-09-30,231.32899475097656,236.98599243164065,228.44500732421875,232.84800720214844,1765560000,3
2018-10-013,2018-10-01,233.22000122070312,234.1450042724609,226.94500732421875,230.76800537109372,1597500000,3
2018-10-023,2018-10-02,231.1000061035156,231.16700744628903,225.83799743652344,227.18099975585935,1542080000,3
2018-10-033,2018-10-03,226.4069976806641,226.4579925537109,213.9709930419922,220.48899841308597,1683930000,3
2018-10-043,2018-10-04,220.4459991455078,226.1479949951172,220.08999633789065,222.21800231933597,1479500000,3
2018-10-053,2018-10-05,222.2669982910156,228.31900024414065,220.95700073242188,227.6009979248047,1547330000,3
2018-10-063,2018-10-06,227.552001953125,227.92599487304688,224.2460021972656,225.1199951171875,1505070000,3
2018-10-073,2018-10-07,225.43499755859372,226.3699951171875,222.9960021972656,226.11900329589844,1470480000,3
2018-10-083,2018-10-08,226.50900268554688,230.76499938964844,224.5570068359375,229.2550048828125,1470740000,3
2018-10-093,2018-10-09,229.7100067138672,230.16099548339844,226.4010009765625,227.98199462890625,1405130000,3
2018-10-103,2018-10-10,227.6150054931641,227.70700073242188,224.4949951171875,225.7689971923828,1384040000,3
2018-10-113,2018-10-11,225.6100006103516,225.6100006103516,189.2830047607422,189.49899291992188,2167620000,3
2018-10-123,2018-10-12,188.70700073242188,199.4010009765625,188.70700073242188,196.7270050048828,1487900000,3
2018-10-133,2018-10-13,196.36399841308597,201.2790069580078,196.36399841308597,199.84100341796875,1167610000,3
2018-10-143,2018-10-14,199.6909942626953,201.82699584960935,195.2429962158203,195.71499633789065,1169260000,3
2018-10-153,2018-10-15,195.2700042724609,222.1179962158203,194.15899658203125,209.70399475097656,2865830000,3
2018-10-163,2018-10-16,209.6280059814453,212.17300415039065,207.98399353027344,210.1199951171875,1532280000,3
2018-10-173,2018-10-17,210.2169952392578,211.125,205.9279937744141,207.0829925537109,1444130000,3
2018-10-183,2018-10-18,207.4040069580078,208.47000122070312,201.7429962158203,203.3520050048828,1365860000,3
2018-10-193,2018-10-19,203.2570037841797,204.6629943847656,201.843994140625,203.7270050048828,1264480000,3
2018-10-203,2018-10-20,203.51499938964844,206.2220001220703,203.0850067138672,205.42999267578125,1238780000,3
2018-10-213,2018-10-21,205.38999938964844,208.15499877929688,204.6210021972656,205.1419982910156,1190300000,3
2018-10-223,2018-10-22,205.1739959716797,206.9320068359375,203.3769989013672,204.04400634765625,1328980000,3
2018-10-233,2018-10-23,204.01600646972656,205.1510009765625,201.91099548339844,204.33599853515625,1237490000,3
2018-10-243,2018-10-24,204.1269989013672,205.58099365234372,203.35400390625,203.8520050048828,1102220000,3
2018-10-253,2018-10-25,203.8679962158203,204.1320037841797,201.822998046875,202.718994140625,1102900000,3
2018-10-263,2018-10-26,202.33599853515625,204.77999877929688,201.55099487304688,203.32899475097656,1161310000,3
2018-10-273,2018-10-27,203.3560028076172,206.08200073242188,203.12600708007807,204.2100067138672,1084810000,3
2018-10-283,2018-10-28,204.50999450683597,205.91900634765625,203.5229949951172,205.36599731445312,1139140000,3
2018-10-293,2018-10-29,205.1739959716797,205.5970001220703,195.73399353027344,197.2469940185547,1517230000,3
2018-10-303,2018-10-30,197.2030029296875,198.1219940185547,196.3509979248047,197.55599975585935,1363500000,3
2018-10-313,2018-10-31,197.6490020751953,198.33799743652344,196.531005859375,197.3809967041016,1442380000,3
2018-11-013,2018-11-01,197.53700256347656,203.7539978027344,197.3280029296875,198.8719940185547,1336700000,3
2018-11-023,2018-11-02,198.98199462890625,201.2689971923828,198.7550048828125,200.63499450683597,1451870000,3
2018-11-033,2018-11-03,200.7400054931641,200.7400054931641,199.5249938964844,200.18600463867188,1307150000,3
2018-11-043,2018-11-04,200.1580047607422,211.27200317382807,198.98599243164065,207.48599243164065,1749300000,3
2018-11-053,2018-11-05,207.1000061035156,210.81900024414065,206.572998046875,209.09100341796875,1613510000,3
2018-11-063,2018-11-06,209.4739990234375,218.45199584960935,207.8939971923828,218.45199584960935,1856940000,3
2018-11-073,2018-11-07,218.8990020751953,221.6519927978516,216.79600524902344,217.18299865722656,1927830000,3
2018-11-083,2018-11-08,217.32699584960935,218.33799743652344,212.19900512695312,212.2310028076172,1769080000,3
2018-11-093,2018-11-09,211.98699951171875,213.3159942626953,209.51499938964844,210.07400512695312,1554750000,3
2018-11-103,2018-11-10,209.9750061035156,213.85699462890625,209.80499267578125,212.5330047607422,1377760000,3
2018-11-113,2018-11-11,212.47900390625,212.99899291992188,208.8679962158203,211.33999633789065,1501600000,3
2018-11-123,2018-11-12,211.51300048828125,212.6230010986328,208.9239959716797,210.41799926757807,1452380000,3
2018-11-133,2018-11-13,210.1490020751953,210.51499938964844,206.13499450683597,206.8260040283203,1610260000,3
2018-11-143,2018-11-14,206.53399658203125,207.0449981689453,174.08399963378906,181.39700317382807,2595330000,3
2018-11-153,2018-11-15,181.8990020751953,184.25100708007807,170.18899536132812,180.80599975585935,2638410000,3
2018-11-163,2018-11-16,180.8650054931641,181.3500061035156,173.12600708007812,175.177001953125,2015330000,3
2018-11-173,2018-11-17,175.36000061035156,175.8509979248047,172.86900329589844,174.00100708007812,1832800000,3
2018-11-183,2018-11-18,174.1750030517578,179.15199279785156,174.1750030517578,177.06700134277344,1810920000,3
2018-11-193,2018-11-19,177.1790008544922,177.1790008544922,147.8509979248047,149.1750030517578,2745160000,3
2018-11-203,2018-11-20,148.81100463867188,151.2530059814453,126.36000061035156,130.33900451660156,3134410000,3
2018-11-213,2018-11-21,131.14199829101562,138.88999938964844,125.75800323486328,136.7010040283203,2685930000,3
2018-11-223,2018-11-22,136.81100463867188,137.74000549316406,126.70600128173828,126.70600128173828,1792150000,3
2018-11-233,2018-11-23,126.41899871826172,127.02799987792967,119.55899810791016,123.2959976196289,1998010000,3
2018-11-243,2018-11-24,123.3040008544922,126.78800201416016,110.8249969482422,113.49400329589844,1800960000,3
2018-11-253,2018-11-25,113.1259994506836,118.88099670410156,101.7699966430664,116.4499969482422,2466750000,3
2018-11-263,2018-11-26,116.34300231933594,118.20099639892578,104.89299774169922,108.33499908447266,2139490000,3
2018-11-273,2018-11-27,107.91300201416016,111.84200286865234,102.4520034790039,110.01000213623048,2320010000,3
2018-11-283,2018-11-28,110.197998046875,126.0479965209961,110.197998046875,122.43800354003906,2673470000,3
2018-11-293,2018-11-29,122.72154998779295,123.22972106933594,115.29769134521484,117.54264831542967,2196099151,3
2018-11-303,2018-11-30,117.72809600830078,119.42376708984376,111.74496459960938,113.17141723632812,2020748396,3
2018-12-013,2018-12-01,113.39775848388672,120.8414535522461,111.61912536621094,118.63555908203124,2131475768,3
2018-12-023,2018-12-02,118.26815032958984,120.56204986572266,116.092041015625,116.38890075683594,1856199149,3
2018-12-033,2018-12-03,116.3787612915039,116.61906433105467,107.41565704345705,108.92501831054688,1772756193,3
2018-12-043,2018-12-04,108.80316162109376,113.14291381835938,107.40271759033205,110.21418762207033,1748116495,3
2018-12-053,2018-12-05,110.33551788330078,110.5986099243164,102.47555541992188,102.47555541992188,1990157607,3
2018-12-063,2018-12-06,102.45059204101562,104.1034927368164,91.76105499267578,91.76105499267578,2310716932,3
2018-12-073,2018-12-07,91.64983367919922,96.08984375,83.46971893310547,93.29456329345705,2554304530,3
2018-12-083,2018-12-08,93.41007995605467,97.05988311767578,86.82566833496094,92.15963745117188,1855759401,3
2018-12-093,2018-12-09,92.03543090820312,98.90003204345705,91.03128051757812,95.14205932617188,1875567180,3
2018-12-103,2018-12-10,94.99217224121094,96.2573013305664,90.6542510986328,91.68565368652344,1756437577,3
2018-12-113,2018-12-11,91.57893371582033,92.7823257446289,87.68840789794922,88.94530487060547,1707497898,3
2018-12-123,2018-12-12,88.61070251464844,92.24055480957033,88.26355743408203,90.59329986572266,1533050103,3
2018-12-133,2018-12-13,90.6552276611328,91.11160278320312,85.518310546875,86.53931427001953,1754475622,3
2018-12-143,2018-12-14,86.63035583496094,87.14494323730469,83.22647857666016,84.30829620361328,1651491877,3
2018-12-153,2018-12-15,84.27969360351562,85.34274291992188,82.82988739013672,84.44081115722656,1496176898,3
2018-12-163,2018-12-16,84.46940612792969,87.56812286376953,84.46940612792969,85.26210021972656,1565817037,3
2018-12-173,2018-12-17,85.38211059570312,96.8050537109375,85.38211059570312,95.13382720947266,2101453024,3
2018-12-183,2018-12-18,95.10803985595705,101.32023620605467,92.96852111816406,101.11245727539062,2277514076,3
2018-12-193,2018-12-19,101.68384552001952,108.54905700683594,100.69145965576172,101.2685775756836,2456482115,3
2018-12-203,2018-12-20,101.09043884277344,117.17012786865234,100.63996124267578,116.21687316894533,3063842618,3
2018-12-213,2018-12-21,115.8354034423828,119.09416198730467,107.58479309082033,109.49623107910156,2632539990,3
